"id_concept","id_dico","lib","type","id_sub","sEli","sPre","genre","s","p","id_adj","aEli","aPre","m_s","f_s","m_p","f_p","id_verbe","id_conj","vEli","vPre","id_gen","valeur","id_syn","num","ordre","syLib"
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606013","[116#] de mots",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606014","[69|m_chose] [=1|a_étrange 1] pèsent [142#] ses épaules.",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606015","[013000000|v_avoir] le droit d'éveiller de leur sommeil [40#] vieilles choses.",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606016","[150#] se mêle [38#] [32|a_certain@m_confusion]",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606017","[150#] [010000000|v_être] [010000000|v_faire] [106#] [090120000|v_retenir]",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606018","[35#] [010001100|v_être] [55#] possible",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606019","[114#] [126#] [910000000|v_être] rassurant [38#] l'avenir",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606020","[119#] [010500000|v_falloir] s'abuser, [0|m_héro 1] [010000000|v_aimer] mieux [116#] [060200000|v_être] [38#] le sens de la confiance.",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606021","[122#] d'autre [010000000|v_pouvoir] [0|m_bien] venir",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606022","[108#] son attention s'éveille [54#] un sentiment [7#] connu<, [90#] passent [34#] des vibrations [110#] insensibles>",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606023","[12|m_horreur] [40#] [57|m_événement] [010000000|v_être] [=2|a_indicible 1]",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606024","[126#] [910000000|v_être] [010000000|v_faire] [106#] l'attirer",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606025","[90#] trouver [38#] [12|m_passé] des certitudes<, des points fermes><, un équilibre> [89#] un appui",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606026","[12|m_monde 1] autour [0|a_delui@m_nn] [010000000|v_être] clos [33#] une coquille.",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606027","[12|m_monde] [010000000|v_rester 1] [4|a_extérieur@m_nm]",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606028","[12|m_vie 1] [410080000|v_avoir] appris",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606029","[12|m_vie 1] [010000000|v_passer]",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606030","[12|m_vie 1] [010000000|v_être] si irréelle.",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606031","[12|m_vie 1] [010080000|v_faire] mal à petits bruits<, à petits gorgées>, [93#] les interstices",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606032","[12|m_vie 1]<, [12|m_mort]><, [12|m_manque 1]>, la présence… La présence ?… [0|m_héro 1] [050000000|v_aimer] [129#]<, [54#] [150#] cela,> [090000000|v_avoir] quelques certitudes<, [190000000|v_trouver] [116#] des questions insistantes>",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606033","[0|m_héro 1] aspire à l'éternité [76#] préfère [114#] [78#] son époque",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606034","[0|m_héro 1] cherche [32|m_langue 1] [122#] dirait l'indicible",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606035","[0|m_héro 1] connaît [12|m_bonheur 2] [090400000|v_être] [=2|a_celui] [122#] guette",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606036","[0|m_héro 1] connaît [0|m_bien] [79|a_possible@m_nm]",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606037","[0|m_héro 1] considère la pensée [34#] la zone neutre de l'âme",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606038","[0|m_héro 1] converse [23#] ses êtres intérieurs [23#] ceux [113#] [016000000|v_avoir]< longtemps> [=x|a_aimé]<, les absents [34#] les morts>",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606039","[0|m_héro 1] [010000000|v_croire 1] possible<, [54#] remontant [38#] [20|a_lointain 1@m_enfance],> [40#] [090030000|v_rappeler 1] de tels états d'abandon",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606040","[0|m_héro 1] échafaude des projets<, dresse des plans><, rêve>",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606041","[0|m_héro 1] endosse un à un les vêtements de l'air pur.",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606042","[0|m_héro 1] éprouve [5#] [32|a_étrange 1@m_sentiment 1] [10|m_douleur 3]< [61#] [10|m_douleur 3]>",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606043","[0|m_héro 1] essaie< d'appréhender le fortuit,> d'imaginer le livre du monde désordonné [38#] lequel [0|m_héro 1] vit",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606044","[0|m_héro 1] essaie d'entrer en contact [63#] son passé, [76#] [0|m_héro 1] ignore ce qu'[023000000|v_être], n'arrive pas à [83#] le voir.",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606045","[0|m_héro 1] essaie de ramener à la surface de sa mémoire une journée, un matin, une heure…",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606046","[0|m_héro 1] laisse la porte grande ouverte aux impressions [122#] [059000000|v_pouvoir] [=1|a_le] changer",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606047","[0|thl-Héros] laisse [090000000|v_faire] [27#] [0102400000|v_avoir] [70#] [19|m_chose] de plus ancien [122#], un jour, [38#] des circonstances révolues, [020000000|v_avoir] été une part [=2|a_delui]",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606048","[0|m_héro 1] n'attend [126#] des autres",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606049","[0|m_héro 1] n'ignore rien de la contingence [122#] lie deux événements.",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606050","[0|m_héro 1] [410000000|v_abandonner 1] [11#]< [=1|a_delui]>",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606051","[0|m_héro 1] [110030000|v_oublier], [016000000|v_être] [=1|a_tout] [=1|a_entier] [54#] possession [=1|a_delui]-[78#]<, [54#] [6|m_moment 1] unique><; [016000000|v_être] [=|a_égal] à [=1|a_lui]-[78#]>",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606052","[0|m_héro 1] noue [54#] [=1|a_lui] les éléments du temps.",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606053","[0|m_héro 1] pense [95#] à [32|m_phrase] [102#] [10|m_Écrivains 1] : ""[thl-Philo-09]""",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606054","[0|m_héro 1] reconnaît [114#], se souvient de [114#], sourit à [114#] [63#] une sorte d'affection lointaine.",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606055","[0|m_héro 1] refuse de perdre totalement l'espoir.",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606056","[0|m_héro 1] se demande quel avenir [040000000|v_avoir] lieu",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606057","[0|m_héro 1] se demande si [20|m_vie 1] [010000000|v_avoir] un sens [54#] [0|m_dehors] [11|m_peur 1] [11|m_moment 1]",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606058","[0|m_héro 1] [010030000|v_rappeler 1] [40#] [150#] [28#] [122#] [010000000|v_avoir] été dit",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606059","[0|m_héro 1] se souvient fort bien de [28#] [122#] [010000000|v_être] passé",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606060","[0|m_héro 1] se trouve à une fin<… [89#] à un commencement>",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606061","[0|m_héro 1] sent [150#] [28#] [122#] cherche à [090000000|v_être] dit<, [122#] [010000000|v_vouloir] se dire>",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606062","[0|m_héro 1] tient un livre [38#] ses mains.",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606063","[0|m_héro 1] traîne [25|m_poids] de sa mémoire.",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606064","[0|m_héro 1] transforme [28#] [122#] existe [54#] fonction d'un avenir possible< [113#][056000000|v_avoir] voulu rendre probable>",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606065","[0|m_héro 1] vient [090410000|v_aimer]<, non [090410000|v_juger]>",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606066","[0|m_héro 1] vit [s_toujours] sa vie [129#] une pression d'atmosphères impossibles à mesurer",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606067","[0|m_héro 1] vit [38#] [12|m_solitude 1] [34#] [38#] la mer",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606068","[0|m_héro 1] [010000000|v_aimer] l'idée d'avoir [25|m_espace] [106#] [=1|a_lui] [=1|a_seul]",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606069","[0|m_héro 1] [010000000|v_aimer] [24#] [6|m_phrase] [10|m_Écrivains 1]: ""[thl-Philo-09]""",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606070","[0|m_héro 1] [010000000|v_aimer] [50|a_celui@m_nn] [122#] [019000000|v_avoir] le regard clair [61#]< [122#]> parlent franchement",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606071","[0|m_héro 1] [010000000|v_aimer] [12|m_vie], [510000000|v_aimer] [12|m_vie]",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606072","[0|m_héro 1] [010000000|v_attendre] [82|m_parole] [=1|a_vrai 1]",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606073","[0|m_héro 1] [010000000|v_attendre] [19|m_chose], [110000000|v_savoir] [123#], [76#] attend",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606074","[0|m_héro 1] [010000000|v_parler 2] d'un monde< totalement> ouvert",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606075","[0|m_héro 1] [010000000|v_murmurer] : ""[28#] [122#] [010000000|v_être] fait, [110000000|v_être] [s_vraiment 1] fait…""",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606076","[0|m_héro 1] [010000000|v_penser] à des définitions< [11|m_abstraction 1]> aussi exactes que possibles",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606077","[0|m_héro 1] [010000000|v_penser] à tout ce temps gaspillé à dompter la mort…",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606078","[0|m_héro 1] [010000000|v_penser] au passé",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606079","[0|m_héro 1] [010000000|v_penser] qu'il n'existe pas de droit particulier [4|m_bonheur], [84#] davantage au malheur",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606080","[0|m_héro 1] [010000000|v_penser] [190000000|v_avoir] [7#] été [=1|a_plein 1] de mouvements plus doux",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606081","[0|m_héro 1] [010000000|v_penser] [116#] l'intensité de la présence [110000000|v_être] fondée [142#] le mystère [11|m_manque 1]",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606082","[0|m_héro 1] [010000000|v_penser] [116#] la seule conversation intéressante [010000000|v_avoir] lieu [114#] [100#] n'entend",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606083","[0|m_héro 1] [010000000|v_penser]< [34#] [s_toujours]> à plusieurs choses à la fois",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606084","[0|m_héro 1] [010000000|v_songer 1] [116#] [12|m_manque 1] [=1|a_seul] [010000000|v_être] [=1|a_vrai 1]",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606085","[0|m_héro 1] [010000000|v_penser] [113#][=1|a_il] va mourir<, ne laissera aucune trace>",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606086","[0|m_héro 1] [010000000|v_être] [4|m_recherche] [9|a_certain@m_bonheur 1]",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606087","[0|m_héro 1] [010000000|v_être] [12|m_amant] [61|m_douleur 1] [61#] [=2|a_celui] [11|m_bonheur 2]",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606088","[0|m_héro 1] [010000000|v_être] [70#]< [61#] cette pensée l'emplit de contentement>",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606089","[0|m_héro 1] [010000000|v_être] [70#], [61#] [910000100|v_être] l'affaire de personne de se préoccuper de sa présence",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606090","[0|m_héro 1] [010000000|v_être] [102#] au futur",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606091","[0|m_héro 1] [010000000|v_être] [38#] une sorte de station incompréhensible de l'esprit",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606092","[0|m_héro 1] [010000000|v_être]< [129#] aucun éclaircissement> [38#] une intimité [151#] angoissante",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606093","[0|m_héro 1] [010000000|v_être], [106#] [32|m_moment 1] d'enchantement, [=1|a_le] [=1|a_dominateur] du temps",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606094","<[0|m_héro 1] [010000000|v_avoir] beau [090120000|v_savoir], >[0|m_héro 1] [110000000|v_avoir] [s_toujours 1] les mêmes illusions",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606095","[0|m_héro 1] [010000000|v_avoir] conscience [116#] ses yeux cherchent à voir [0|m_derrière] les objets",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606096","[0|m_héro 1] [010000000|v_avoir] coutume de se laisser emporter [93#] [70|m_rêve 1]",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606097","[0|m_héro 1] [010000000|v_avoir] des dispositions [106#] le mensonge",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606098","[0|m_héro 1] [010000000|v_avoir] envie de répondre à ses questions<, [98#] à celle des autres>",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606099","[0|m_héro 1] [010000000|v_avoir] [12|m_esprit] [=1|a_confus 1]",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606100","[0|m_héro 1] [010000000|v_avoir] la nostalgie au cœur",NULL,NULL,NULL,NULL
"170622","34","IdéesAdultes-01","thl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"606101","[0|m_héro 1] [010000000|v_avoir] le cœur déchiré",NULL,NULL,NULL,NULL
